dongle_id,route_id,clip_id,car_model,event_t,has_radar,n_lead_samples_pre,n_lead_samples_post,vEgo_at_to,thw_min_pre,thw_p5_pre,thw_median_pre,ttc_min_pre,ttc_p5_pre,ttc_median_pre,n_closing_pre,dRel_at_to,vRel_at_to,vLead_at_to,dRel_min_pre,dRel_mean_pre,vRel_min_pre,lead_rate_pre,dRel_min_post,vRel_min_post,speed_regime,lead_present_pre
51de0f458a6b973a,00000062--d70f9c0787,6,TOYOTA_RAV4_TSS2_2023,954.3987589624938,True,12,20,27.59164047241211,1.7339081226976574,1.7500025288194259,1.8436597152742076,14.570704987778146,14.806817244500166,15.0,12,51.66749954223633,-2.1892337799072266,25.45507431030273,48.85499954223633,51.13104120890299,-3.352960586547852,1.0,47.16749954223633,-2.3046817779541016,Medium,True
51de0f458a6b973a,00000071--42f3dbb77b,1,TOYOTA_RAV4_TSS2_2023,461.0146590020535,True,0,15,18.773269653320312,,,,,,,0,,,,,,,0.0,17.167499542236328,-0.2745933532714844,Medium,False
51de0f458a6b973a,00000062--d70f9c0787,2,TOYOTA_RAV4_TSS2_2023,321.90060389903533,True,12,20,24.930931091308597,1.6482208955034252,1.6672550885790365,1.728469849131006,15.0,,15.0,2,43.44874954223633,1.3970699310302734,26.25566864013672,40.32374954223633,42.56072870890299,-0.6377201080322266,1.0,41.85499954223633,-0.0540409088134765,Medium,True
51de0f458a6b973a,00000071--42f3dbb77b,0,TOYOTA_RAV4_TSS2_2023,223.81545209791224,True,0,0,15.73064422607422,,,,,,,0,,,,,,,0.0,,,Low (<60 km/h),False
51de0f458a6b973a,00000144--a902aac89e,1,TOYOTA_RAV4_TSS2_2023,1344.9005921004596,True,12,20,25.60499763488769,1.1339767024955032,1.148673522160935,1.3912878673776536,15.0,15.0,15.0,10,29.08438491821289,-1.770864486694336,23.874473571777344,29.08438491821289,38.91966772079468,-1.770864486694336,1.0,25.508745193481445,-2.189453125,Medium,True
51de0f458a6b973a,00000144--a902aac89e,10,TOYOTA_RAV4_TSS2_2023,5860.931987613314,True,12,20,32.08271026611328,2.0974599820633153,2.1230184441094506,2.265721145838111,15.0,15.0,15.0,11,69.56201934814453,-1.2130813598632812,30.88619613647461,67.34580993652344,72.03482246398926,-2.923423767089844,1.0,59.67510986328125,-2.041952133178711,High (>100 km/h),True
51de0f458a6b973a,00000062--d70f9c0787,5,TOYOTA_RAV4_TSS2_2023,840.4996521068331,True,12,20,28.02930450439453,1.0494683686910582,1.0686469753866268,1.1470033477986405,10.03350502115595,11.134009265626737,15.0,12,29.417499542236328,-1.4678897857666016,26.560569763183597,29.417499542236328,32.45135370890299,-3.277643203735352,1.0,19.839374542236328,-1.4880313873291016,High (>100 km/h),True
51de0f458a6b973a,00000071--42f3dbb77b,2,TOYOTA_RAV4_TSS2_2023,484.71316555532854,True,12,20,13.19930362701416,1.8667921376819587,1.9332395625157484,2.1850560237750214,13.232267888376514,14.20452054976943,15.0,12,30.401874542236328,-1.389094352722168,11.774746894836426,28.245624542236328,30.136249542236328,-2.291651725769043,1.0,16.370624542236328,-6.269404411315918,Low (<60 km/h),True
51de0f458a6b973a,00000144--a902aac89e,13,TOYOTA_RAV4_TSS2_2023,6171.231540712609,True,0,5,24.285818099975582,,,,,,,0,,,,,,,0.0,77.22618103027344,-12.96297836303711,Medium,False
51de0f458a6b973a,00000071--42f3dbb77b,3,TOYOTA_RAV4_TSS2_2023,585.9141299036622,True,12,11,10.78913688659668,2.8414509274265254,2.868136877704879,2.976841127229542,11.855658970482011,12.123253266231604,15.0,12,33.60499954223633,-2.722773551940918,8.187304496765137,32.72999954223633,36.711770375569664,-2.821681022644043,1.0,26.589374542236328,-5.7017927169799805,Low (<60 km/h),True
51de0f458a6b973a,00000144--a902aac89e,15,TOYOTA_RAV4_TSS2_2023,6288.799605093895,True,12,20,18.89246940612793,0.9797000302479246,0.9870305187040722,1.0555608965917473,5.419342226721371,5.63994889912237,11.728464112677436,12,19.11479759216309,-3.5271434783935547,15.733587265014648,19.11479759216309,21.45560375849406,-3.5271434783935547,1.0,13.07388401031494,-3.211305618286133,Medium,True
