clip_key,yolo_n_keyframes,yolo_n_detections,yolo_traffic_light_present,yolo_bus_present,yolo_car_present,yolo_person_present,yolo_stop_sign_present,yolo_bicycle_present,yolo_truck_present,yolo_car_max_conf,yolo_person_max_conf,yolo_truck_max_conf,yolo_traffic_light_max_conf,yolo_stop_sign_max_conf,yolo_bus_max_conf,yolo_bicycle_max_conf
MAZDA_CX5_2022/4929395ec04d1060/2023-03-29--19-05-00/30,5,11,False,False,True,True,False,False,False,0.8246,0.456,,,,,
MAZDA_CX5_2022/4929395ec04d1060/2023-03-29--19-05-00/34,5,1,False,False,False,True,False,False,False,,0.524,,,,,
MAZDA_CX5_2022/4929395ec04d1060/2023-03-29--19-05-00/33,5,7,False,False,True,False,False,False,False,0.787,,,,,,
MAZDA_CX5_2022/4929395ec04d1060/2023-03-29--19-05-00/37,5,0,False,False,False,False,False,False,False,,,,,,,
MAZDA_CX5_2022/4929395ec04d1060/2023-03-29--19-05-00/31,5,8,False,False,True,False,False,False,False,0.8832,,,,,,
MAZDA_CX5_2022/4929395ec04d1060/2023-03-29--19-05-00/5,5,2,False,False,True,False,False,False,False,0.4497,,,,,,
MAZDA_CX5_2022/4929395ec04d1060/2023-03-29--19-05-00/6,5,26,False,False,True,False,False,False,False,0.9246,,,,,,
MAZDA_CX5_2022/4929395ec04d1060/2023-03-29--19-05-00/9,5,18,True,False,True,False,False,False,False,0.624,,,0.8202,,,
MAZDA_CX5_2022/4929395ec04d1060/2023-03-29--19-05-00/7,5,9,False,False,True,False,False,False,False,0.8165,,,,,,
MAZDA_CX5_2022/4929395ec04d1060/2023-03-29--19-05-00/4,5,2,False,False,True,False,False,False,True,0.4812,,0.4605,,,,
MAZDA_CX5_2022/e548ddc194075bfb/2024-01-31--16-12-06/0,5,5,False,False,True,False,False,False,True,0.6655,,0.4663,,,,
MAZDA_CX5_2022/e548ddc194075bfb/2024-02-02--09-40-59/0,5,6,False,False,True,True,False,False,False,0.7354,0.374,,,,,
MAZDA_CX5_2022/e548ddc194075bfb/2024-03-13--08-33-53/0,5,7,False,False,True,False,False,False,True,0.7989,,0.4482,,,,
MAZDA_CX5_2022/e548ddc194075bfb/2024-03-13--08-54-49/1,5,3,False,False,True,False,False,False,False,0.5116,,,,,,
MAZDA_CX5_2022/e548ddc194075bfb/2024-03-13--07-49-23/0,5,8,False,False,True,False,False,False,False,0.7757,,,,,,
MAZDA_CX5_2022/e548ddc194075bfb/2024-04-14--19-21-51/1,5,13,False,False,True,False,False,False,True,0.9056,,0.3939,,,,
MAZDA_CX5_2022/e548ddc194075bfb/2024-04-14--19-21-51/4,5,4,False,False,True,False,False,False,False,0.5425,,,,,,
MAZDA_CX5_2022/e548ddc194075bfb/2024-04-14--19-21-51/3,5,4,False,False,True,True,False,False,False,0.4906,0.502,,,,,
NISSAN_LEAF/0b17985326a570c4/2023-01-24--13-54-22/2,5,6,True,False,True,False,False,False,False,0.5081,,,0.6956,,,
NISSAN_LEAF/0b17985326a570c4/2023-01-24--13-54-22/1,5,2,False,False,True,False,False,False,False,0.5144,,,,,,
NISSAN_LEAF/5255045de19f57a2/0000001b--cea3df70bf/0,5,9,False,True,True,False,False,False,True,0.6374,,0.7717,,,0.553,
NISSAN_LEAF/0b17985326a570c4/2023-01-24--13-54-22/4,5,0,False,False,False,False,False,False,False,,,,,,,
NISSAN_LEAF/5255045de19f57a2/0000001b--cea3df70bf/3,5,4,False,False,True,False,False,False,False,0.6926,,,,,,
NISSAN_LEAF/5255045de19f57a2/0000001b--cea3df70bf/5,5,11,False,False,True,False,False,False,False,0.8321,,,,,,
NISSAN_LEAF/5255045de19f57a2/000000cc--40839fd020/0,5,1,True,False,False,False,False,False,False,,,,0.5178,,,
NISSAN_LEAF/5255045de19f57a2/0000001b--cea3df70bf/6,5,0,False,False,False,False,False,False,False,,,,,,,
NISSAN_LEAF/5255045de19f57a2/00000103--fe50c2fc61/0,5,1,False,False,False,False,False,False,False,,,,,,,
NISSAN_LEAF/5255045de19f57a2/00000103--fe50c2fc61/10,5,22,False,False,True,False,False,False,True,0.8609,,0.388,,,,
NISSAN_LEAF/5255045de19f57a2/000000cc--40839fd020/1,5,2,True,False,True,False,False,False,False,0.4206,,,0.3852,,,
NISSAN_LEAF/5255045de19f57a2/00000105--2a6d8e18fd/0,5,0,False,False,False,False,False,False,False,,,,,,,
NISSAN_LEAF/5255045de19f57a2/00000103--fe50c2fc61/8,5,27,True,False,True,False,False,False,False,0.8184,,,0.5425,,,
NISSAN_LEAF/5255045de19f57a2/0000014a--37c2205832/0,5,7,False,False,True,False,False,False,False,0.6662,,,,,,
NISSAN_LEAF/5255045de19f57a2/00000103--fe50c2fc61/9,5,24,False,False,True,False,False,False,True,0.8652,,0.4163,,,,
NISSAN_LEAF/5255045de19f57a2/000002fc--c03e7a4f30/1,5,9,False,False,True,True,False,False,False,0.8764,0.5053,,,,,
NISSAN_LEAF/5255045de19f57a2/000002fc--c03e7a4f30/4,5,8,False,False,True,False,False,False,True,0.4798,,0.6916,,,,
NISSAN_LEAF/5255045de19f57a2/000002fc--c03e7a4f30/6,5,15,False,False,True,False,False,False,True,0.9074,,0.4981,,,,
NISSAN_LEAF/5255045de19f57a2/000002fc--c03e7a4f30/8,5,23,False,False,True,False,False,False,False,0.9084,,,,,,
NISSAN_LEAF/5255045de19f57a2/000002fc--c03e7a4f30/3,5,10,False,False,True,False,False,False,True,0.8101,,0.4421,,,,
NISSAN_LEAF/5255045de19f57a2/000002fc--c03e7a4f30/2,5,12,False,False,True,False,False,False,True,0.895,,0.4099,,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000058--d61e8f4236/2,5,8,False,False,True,False,False,False,False,0.762,,,,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000058--d61e8f4236/4,5,4,False,False,True,False,False,False,False,0.7935,,,,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000058--d61e8f4236/6,5,23,True,False,True,False,False,False,False,0.9333,,,0.3807,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000058--d61e8f4236/5,5,17,True,False,True,False,False,False,False,0.8433,,,0.3951,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000099--6396d2013e/1,5,21,True,False,True,False,False,False,False,0.9146,,,0.6382,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000099--6396d2013e/10,5,25,False,True,True,False,False,False,True,0.8638,,0.4482,,,0.5345,
NISSAN_ROGUE/20fb26f6fc25dd48/00000099--6396d2013e/15,5,0,False,False,False,False,False,False,False,,,,,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000099--6396d2013e/16,5,0,False,False,False,False,False,False,False,,,,,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000099--6396d2013e/17,5,1,False,False,True,False,False,False,False,0.3953,,,,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000099--6396d2013e/4,5,31,False,False,True,False,False,False,False,0.8282,,,,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000099--6396d2013e/13,5,6,False,False,True,False,False,False,False,0.8289,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000000--cd0ad861dd/2,5,0,False,False,False,False,False,False,False,,,,,,,
NISSAN_ROGUE/20fb26f6fc25dd48/00000099--6396d2013e/7,5,36,False,False,True,False,False,False,True,0.8892,,0.9461,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000001--af206016dd/0,5,1,False,False,True,False,False,False,False,0.4113,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000001--af206016dd/1,5,3,False,False,True,False,False,False,False,0.4152,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000001--af206016dd/2,5,4,False,False,True,False,False,False,False,0.4423,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000001--af206016dd/3,5,4,False,False,True,False,False,False,True,0.558,,0.4327,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000001--af206016dd/6,5,0,False,False,False,False,False,False,False,,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000001--af206016dd/7,5,1,True,False,False,False,False,False,False,,,,0.3616,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000002--555c061698/0,5,12,False,False,True,False,False,False,False,0.7686,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000001--af206016dd/4,5,0,False,False,False,False,False,False,False,,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000001--af206016dd/5,5,2,True,False,False,False,False,False,False,,,,0.3907,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000002--555c061698/1,5,6,False,False,True,False,False,False,True,0.8878,,0.5676,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000002--debcce65db/0,5,6,False,False,True,False,False,False,False,0.8825,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000001--af206016dd/8,5,0,False,False,False,False,False,False,False,,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000004--af21f35e5e/2,5,1,False,False,True,False,False,False,False,0.4592,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000002--debcce65db/5,5,34,False,False,True,False,False,False,True,0.8828,,0.8497,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000004--af21f35e5e/1,5,14,True,False,True,True,False,False,False,0.8959,0.4906,,0.4371,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000003--e684ee9f24/1,5,11,False,False,True,False,False,False,False,0.8584,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000004--af21f35e5e/3,5,24,False,False,True,False,False,False,True,0.9125,,0.4385,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000004--af21f35e5e/4,5,14,False,False,True,False,False,False,True,0.8416,,0.3661,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000010--58bad2de84/0,5,27,False,False,True,False,False,False,False,0.9299,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/0000000e--c2b723ff46/0,5,1,False,False,True,False,False,False,False,0.4556,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/00000018--ee079c87ac/0,5,5,False,False,True,False,False,False,False,0.8722,,,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000013--c384125658/3,5,44,True,False,True,False,False,False,False,0.9193,,,0.6406,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/00000018--ee079c87ac/1,5,0,False,False,False,False,False,False,False,,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/00000002--d1a85eec5b/0,5,5,False,False,True,False,False,False,True,0.7756,,0.4043,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/0000006f--ac2e164906/1,5,7,False,False,True,True,False,False,False,0.8567,0.629,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/00000002--d1a85eec5b/1,5,5,False,False,True,False,False,False,True,0.7925,,0.4621,,,,
PORSCHE_MACAN_MK1/d88fe5d919f6ec47/00000013--c384125658/2,5,13,False,False,True,False,False,False,False,0.8237,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/00000073--2640eb030a/0,5,0,False,False,False,False,False,False,False,,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/00000073--2640eb030a/1,5,0,False,False,False,False,False,False,False,,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/00000073--2640eb030a/2,5,2,False,False,False,False,False,False,True,,,0.4416,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/00000073--2640eb030a/3,5,2,False,False,True,True,False,False,False,0.8028,0.3598,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/00000073--2640eb030a/5,5,0,False,False,False,False,False,False,False,,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/0000008e--604031d3cd/3,5,0,False,False,False,False,False,False,False,,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/0000008e--604031d3cd/2,5,0,False,False,False,False,False,False,False,,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/000000d2--6ea42c9fcd/1,5,17,False,False,True,False,True,False,True,0.8562,,0.5303,,0.7996,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/000000d2--6ea42c9fcd/10,5,7,False,False,True,False,False,False,False,0.9235,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/0000008e--604031d3cd/0,5,16,False,False,True,False,False,False,True,0.7823,,0.4068,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/000000d2--6ea42c9fcd/11,5,7,False,False,True,False,False,False,False,0.7257,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/0000008e--604031d3cd/4,5,1,False,False,True,False,False,False,False,0.3618,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/000000d2--6ea42c9fcd/0,5,6,False,False,True,False,False,False,True,0.829,,0.4797,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/000000d2--6ea42c9fcd/6,5,24,True,False,True,False,False,False,True,0.8732,,0.5976,0.8112,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/11,5,1,False,False,False,False,True,False,False,,,,,0.4106,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/000000d2--6ea42c9fcd/8,5,5,False,False,True,False,False,False,False,0.8238,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/1,5,0,False,False,False,False,False,False,False,,,,,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/000000d2--6ea42c9fcd/4,5,22,True,False,True,False,False,False,True,0.7916,,0.6764,0.8365,,,
PORSCHE_MACAN_MK1/e8dac44d3a3458a5/000000d2--6ea42c9fcd/9,5,3,False,False,True,False,False,False,False,0.9043,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/10,5,1,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/5,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/0,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/2,5,1,False,False,True,False,False,False,False,0.3664,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/14,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/3,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/4,5,1,False,False,True,False,False,False,False,0.4016,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/7,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/9,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2023-12-13--19-30-50/6,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-01-02--15-46-56/1,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-01-02--15-46-56/4,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-01-02--15-46-56/2,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-01-02--15-46-56/8,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-01-02--15-46-56/6,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-01-02--15-46-56/7,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-01-02--15-46-56/5,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-01-02--15-46-56/3,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-01-02--15-46-56/9,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-02-29--15-24-57/0,5,2,False,False,True,False,False,False,False,0.3976,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-02-29--15-24-57/1,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/0f65bad23b2fd968/2024-02-29--15-24-57/3,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_1500_5TH_GEN/c76abb593737bbbc/00000000--46c56eeda2/0,5,1,False,False,True,False,False,False,False,0.3889,,,,,,
RAM_1500_5TH_GEN/c76abb593737bbbc/00000000--46c56eeda2/1,5,31,False,False,True,False,False,False,True,0.905,,0.4465,,,,
RAM_1500_5TH_GEN/c76abb593737bbbc/00000000--46c56eeda2/3,5,7,False,False,True,True,False,False,True,0.6103,0.3949,0.5254,,,,
RAM_1500_5TH_GEN/7ad132be77deca43/000001ce--fbc9cc5e52/1,5,14,False,False,True,False,False,False,True,0.8289,,0.5578,,,,
RAM_1500_5TH_GEN/d8a54b2cfb3f813f/00000079--e55d36f37f/0,5,31,False,True,True,False,False,False,True,0.8545,,0.8388,,,0.4749,
RAM_1500_5TH_GEN/c76abb593737bbbc/00000000--46c56eeda2/4,5,6,False,False,True,False,False,False,False,0.6599,,,,,,
RAM_1500_5TH_GEN/d8a54b2cfb3f813f/00000079--e55d36f37f/5,5,31,False,True,True,False,False,False,True,0.8099,,0.7438,,,0.6214,
RAM_1500_5TH_GEN/7ad132be77deca43/000001ce--fbc9cc5e52/0,5,19,True,False,True,True,False,False,False,0.7278,0.656,,0.7915,,,
RAM_1500_5TH_GEN/c76abb593737bbbc/00000000--46c56eeda2/5,5,3,False,False,True,False,False,False,False,0.3969,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/0,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/1,5,4,False,False,False,False,False,False,True,,,0.6864,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/10,5,8,False,False,True,False,False,False,True,0.7356,,0.5103,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/101,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/102,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/100,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/11,5,7,False,False,True,True,False,False,True,0.3828,0.4312,0.6729,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/12,5,4,False,False,True,False,False,False,True,0.4342,,0.4023,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/16,5,9,False,False,True,True,False,False,True,0.8783,0.4523,0.5138,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/14,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/17,5,6,False,False,True,False,False,False,False,0.7103,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/18,5,2,False,False,True,False,False,False,False,0.5404,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/103,5,1,False,False,False,True,False,False,False,,0.4432,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/15,5,2,False,False,True,False,False,False,True,0.6049,,0.3861,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/19,5,6,False,False,True,False,False,False,False,0.6796,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/2,5,7,False,True,False,False,False,False,True,,,0.7546,,,0.5386,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/21,5,1,False,False,False,False,False,False,True,,,0.5769,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/13,5,5,False,False,False,False,False,False,True,,,0.5127,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/25,5,19,False,False,True,False,False,False,False,0.8267,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/26,5,1,False,False,True,False,False,False,False,0.9026,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/20,5,24,False,False,True,False,False,False,True,0.7795,,0.7225,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/24,5,2,False,False,True,False,False,False,False,0.6519,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/23,5,2,False,False,True,False,False,False,True,0.4756,,0.431,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/29,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/3,5,1,False,False,True,False,False,False,False,0.4618,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/28,5,16,False,False,True,False,False,False,True,0.8798,,0.4178,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/30,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/32,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/27,5,19,False,False,True,False,False,False,False,0.8414,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/33,5,3,False,False,True,False,False,False,False,0.7306,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/34,5,2,False,False,True,False,False,False,False,0.6644,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/37,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/31,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/38,5,5,False,False,True,False,False,False,False,0.6977,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/36,5,2,False,False,True,False,False,False,False,0.4965,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/39,5,6,False,False,True,False,False,False,False,0.6512,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/41,5,7,False,False,True,False,False,False,True,0.612,,0.3578,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/40,5,11,False,False,True,False,False,False,True,0.9033,,0.7002,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/4,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/43,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/35,5,2,False,False,False,False,False,False,True,,,0.6531,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/44,5,4,False,False,True,False,False,False,True,0.839,,0.6216,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/45,5,1,False,False,True,False,False,False,False,0.8069,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/47,5,1,False,False,True,False,False,False,False,0.8378,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/49,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/48,5,2,False,False,True,False,False,False,False,0.6314,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/50,5,0,False,False,False,False,False,False,False,,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/5,5,2,False,False,True,False,False,False,False,0.5749,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/51,5,3,False,False,True,False,False,False,False,0.8621,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/42,5,12,False,False,True,False,False,False,True,0.7169,,0.4353,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/52,5,2,False,False,True,False,False,False,False,0.5121,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/46,5,2,False,False,True,False,False,False,False,0.4704,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/54,5,7,False,False,True,False,False,False,True,0.8454,,0.469,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/55,5,5,False,False,True,False,False,False,True,0.807,,0.452,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/56,5,7,False,False,True,False,False,False,True,0.7636,,0.3798,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/57,5,5,False,False,True,False,False,False,False,0.8125,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/53,5,8,False,False,True,False,False,False,True,0.5008,,0.8628,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/58,5,5,False,False,True,False,False,False,False,0.8238,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/62,5,8,False,False,True,False,False,False,True,0.7771,,0.4221,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/64,5,7,False,False,True,False,False,False,True,0.7724,,0.4245,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/59,5,6,False,False,True,False,False,False,True,0.8677,,0.4741,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/60,5,6,False,False,True,False,False,False,True,0.8218,,0.3747,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/67,5,27,True,False,True,False,False,False,False,0.9061,,,0.4913,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/66,5,6,False,False,True,False,False,False,True,0.6296,,0.4143,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/65,5,4,False,False,True,False,False,False,False,0.713,,,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/68,5,5,False,False,True,False,False,False,True,0.7203,,0.5108,,,,
RAM_HD_5TH_GEN/37e7dc39075ad342/2023-03-23--16-10-55/69,5,2,False,False,True,False,False,False,False,0.7457,,,,,,
